2015-12-01 23:00:00;129'035;129'175;128'270;129'070
2015-13-01 23:00:00;129'085;130'075;129'065;129'190
2015-14-01 23:00:00;129'190;130'300;129'065;130'265
2015-15-01 23:00:00;130'240;130'300;129'235;129'250
2015-18-01 23:00:00;129'260;130'055;129'225;130'010
2015-19-01 23:00:00;129'315;130'110;129'210;129'310
2015-20-01 23:00:00;129'300;130'045;129'090;129'100
2015-21-01 23:00:00;129'115;129'270;128'235;129'095
2015-22-01 23:00:00;129'100;130'005;129'070;129'265
2015-25-01 23:00:00;130'000;130'060;129'120;129'175
2015-26-01 23:00:00;129'175;130'055;129'160;129'195
2015-27-01 23:00:00;129'210;130'200;129'160;130'145
2015-28-01 23:00:00;130'135;130'170;129'290;130'060
2015-29-01 23:00:00;130'065;131'055;130'040;131'035
2015-01-02 23:00:00;131'015;131'035;130'180;130'300
2015-02-02 23:00:00;130'295;131'015;129'285;129'310
2015-03-02 23:00:00;129'310;130'155;129'185;130'110
2015-04-02 23:00:00;130'140;130'200;129'210;129'260
2015-05-02 23:00:00;129'255;130'115;128'150;128'175
2015-08-02 23:00:00;128'195;129'035;128'110;128'125
2015-09-02 23:00:00;128'140;128'180;128'040;128'105
2015-10-02 23:00:00;128'120;128'190;128'000;128'025
2015-11-02 23:00:00;128'050;128'190;127'275;128'140
2015-12-02 23:00:00;128'140;128'160;128'015;128'025
2015-15-02 23:00:00;128'015;128'090;127'280;128'080
2015-16-02 23:00:00;128'095;128'140;127'045;127'110
2015-17-02 23:00:00;127'115;128'080;127'020;127'310
2015-18-02 23:00:00;127'310;128'080;127'160;127'180
2015-19-02 23:00:00;127'175;128'075;127'100;127'185
2015-22-02 23:00:00;127'160;128'015;127'135;128'010
2015-23-02 23:00:00;128'010;128'250;127'185;128'225
2015-24-02 23:00:00;128'225;128'285;128'165;128'235
2015-25-02 23:00:00;128'225;129'010;128'030;128'055
2015-26-02 23:00:00;127'185;127'275;127'115;127'260
2015-01-03 23:00:00;127'255;127'280;127'015;127'045
2015-02-03 23:00:00;127'045;127'075;126'245;126'270
2015-03-03 23:00:00;126'275;127'035;126'230;126'300
2015-04-03 23:00:00;126'305;127'060;126'235;127'015
2015-05-03 23:00:00;127'015;127'160;125'295;126'015
2015-08-03 22:00:00;126'025;126'160;125'305;126'145
2015-09-03 22:00:00;126'150;127'025;126'090;126'285
2015-10-03 22:00:00;126'285;127'055;126'200;127'000
2015-11-03 22:00:00;126'310;127'215;126'285;127'005
2015-12-03 22:00:00;127'010;127'120;126'250;127'025
2015-15-03 22:00:00;127'025;127'165;127'015;127'125
2015-16-03 22:00:00;127'120;127'225;127'100;127'170
2015-17-03 22:00:00;127'165;128'305;127'160;128'245
2015-18-03 22:00:00;128'240;129'005;128'025;128'080
2015-19-03 22:00:00;128'075;128'245;128'075;128'215
2015-22-03 22:00:00;128'220;128'300;128'195;128'280
2015-23-03 22:00:00;128'280;129'070;128'240;129'055
2015-24-03 22:00:00;129'050;129'125;128'220;128'240
2015-25-03 22:00:00;128'230;129'020;128'055;128'115
2015-26-03 22:00:00;128'125;128'225;128'080;128'165
2015-29-03 22:00:00;128'175;128'245;128'140;128'225
2015-30-03 22:00:00;128'230;128'315;128'180;128'310
2015-31-03 22:00:00;128'290;129'165;128'240;129'145
2015-01-04 22:00:00;129'135;129'230;129'025;129'040
2015-02-04 22:00:00;129'040;130'040;129'035;129'285
2015-05-04 22:00:00;129'290;130'010;129'110;129'140
2015-06-04 22:00:00;129'140;129'160;129'040;129'125
2015-07-04 22:00:00;129'125;129'175;129'035;129'080
2015-08-04 22:00:00;129'080;129'170;128'240;128'260
2015-09-04 22:00:00;128'265;129'030;128'240;128'275
2015-12-04 22:00:00;128'270;129'030;128'185;129'030
2015-13-04 22:00:00;129'030;129'225;129'015;129'105
2015-14-04 22:00:00;129'110;129'200;129'080;129'160
2015-15-04 22:00:00;129'160;129'240;129'085;129'190
2015-16-04 22:00:00;129'185;129'310;129'125;129'205
2015-19-04 22:00:00;129'190;129'255;129'140;129'165
2015-20-04 22:00:00;129'170;129'230;129'100;129'130
2015-21-04 22:00:00;129'130;129'170;128'225;128'260
2015-22-04 22:00:00;128'265;129'065;128'235;129'005
2015-23-04 22:00:00;129'020;129'150;128'290;129'145
2015-26-04 22:00:00;129'135;129'185;129'040;129'105
2015-27-04 22:00:00;129'115;129'130;128'225;128'230
2015-28-04 22:00:00;128'235;128'290;128'030;128'160
2015-29-04 22:00:00;128'160;128'205;127'260;128'150
2015-30-04 22:00:00;128'145;128'145;127'235;127'265
2015-03-05 22:00:00;127'280;128'025;127'190;127'225
2015-04-05 22:00:00;127'230;127'310;127'080;127'115
2015-05-05 22:00:00;127'125;127'155;126'290;127'005
2015-06-05 22:00:00;126'315;127'165;126'135;127'120
2015-07-05 22:00:00;127'105;128'065;127'075;127'270
2015-10-05 22:00:00;127'255;128'000;126'255;126'265
2015-11-05 22:00:00;126'260;127'070;126'065;127'035
2015-12-05 22:00:00;127'025;127'215;126'280;126'295
2015-13-05 22:00:00;126'295;127'160;126'270;127'140
2015-14-05 22:00:00;127'130;128'045;127'130;128'005
2015-17-05 22:00:00;127'310;128'030;127'085;127'100
2015-18-05 22:00:00;127'095;127'245;126'245;126'270
2015-19-05 22:00:00;126'280;127'140;126'275;127'085
2015-20-05 22:00:00;127'085;127'235;127'055;127'220
2015-21-05 22:00:00;127'225;127'290;127'040;127'145
2015-24-05 22:00:00;127'170;127'190;127'110;127'160
2015-25-05 22:00:00;127'155;127'305;127'105;127'285
2015-26-05 22:00:00;127'285;127'305;127'185;127'290
2015-27-05 22:00:00;127'290;128'035;127'260;127'305
2015-28-05 22:00:00;127'105;127'230;127'090;127'150
2015-31-05 22:00:00;127'155;127'215;126'275;126'315
2015-01-06 22:00:00;127'005;127'010;126'070;126'100
2015-02-06 22:00:00;126'105;126'130;125'110;125'160
2015-03-06 22:00:00;125'165;126'020;124'315;125'295
2015-04-06 22:00:00;125'295;125'300;124'220;125'020
2015-07-06 22:00:00;125'020;125'145;124'315;125'110
2015-08-06 22:00:00;125'105;125'190;124'255;124'295
2015-09-06 22:00:00;124'295;125'000;124'165;124'200
2015-10-06 22:00:00;124'220;125'125;124'145;125'110
2015-11-06 22:00:00;125'110;125'230;125'035;125'070
2015-14-06 22:00:00;125'145;125'310;125'120;125'190
2015-15-06 22:00:00;125'195;125'315;125'185;125'310
2015-16-06 22:00:00;125'315;126'070;125'055;126'035
2015-17-06 22:00:00;126'025;126'180;125'185;126'000
2015-18-06 22:00:00;125'315;126'205;125'305;126'195
2015-21-06 22:00:00;126'140;126'155;125'220;125'230
2015-22-06 22:00:00;125'235;125'255;125'090;125'135
2015-23-06 22:00:00;125'145;125'250;125'105;125'235
2015-24-06 22:00:00;125'235;125'260;125'090;125'155
2015-25-06 22:00:00;125'155;125'200;124'290;124'315
2015-28-06 22:00:00;126'100;126'290;125'190;126'080
2015-29-06 22:00:00;126'070;126'125;125'260;125'315
2015-30-06 22:00:00;125'310;126'010;125'090;125'145
2015-01-07 22:00:00;125'150;126'035;125'050;125'305
2015-02-07 22:00:00;125'305;126'125;125'275;126'100
2015-05-07 22:00:00;127'000;127'065;126'075;126'225
2015-06-07 22:00:00;126'205;127'180;126'150;126'285
2015-07-07 22:00:00;126'285;127'190;126'275;127'150
2015-08-07 22:00:00;127'140;127'180;126'160;126'160
2015-09-07 22:00:00;126'165;126'170;125'220;125'290
2015-12-07 22:00:00;126'120;126'120;125'100;125'130
2015-13-07 22:00:00;125'150;126'010;125'135;125'295
2015-14-07 22:00:00;125'310;126'125;125'195;126'085
2015-15-07 22:00:00;126'080;126'100;125'275;126'055
2015-16-07 22:00:00;126'045;126'100;125'285;126'035
2015-19-07 22:00:00;126'040;126'050;125'225;125'280
2015-20-07 22:00:00;125'295;126'095;125'220;126'090
2015-21-07 22:00:00;126'085;126'155;126'050;126'085
2015-22-07 22:00:00;126'090;126'220;126'040;126'210
2015-23-07 22:00:00;126'190;126'280;126'175;126'250
2015-26-07 22:00:00;126'250;127'090;126'245;127'070
2015-27-07 22:00:00;127'070;127'075;126'260;126'310
2015-28-07 22:00:00;126'295;126'315;126'200;126'230
2015-29-07 22:00:00;126'235;126'290;126'110;126'275
2015-30-07 22:00:00;126'275;127'200;126'205;127'200
2015-02-08 22:00:00;127'185;127'295;127'115;127'255
2015-03-08 22:00:00;127'255;127'280;127'025;127'040
2015-04-08 22:00:00;127'035;127'075;126'175;126'230
2015-05-08 22:00:00;126'240;127'045;126'210;127'020
2015-06-08 22:00:00;127'020;127'180;126'260;127'175
2015-09-08 22:00:00;127'115;127'125;126'305;127'030
2015-10-08 22:00:00;127'030;128'025;127'010;127'270
2015-11-08 22:00:00;127'265;128'220;127'225;127'260
2015-12-08 22:00:00;127'275;128'070;127'130;127'160
2015-13-08 22:00:00;127'150;127'220;127'060;127'105
2015-16-08 22:00:00;127'125;127'265;127'105;127'200
2015-17-08 22:00:00;127'195;127'290;127'120;127'145
2015-18-08 22:00:00;127'140;128'075;127'040;128'030
2015-19-08 22:00:00;128'020;128'155;128'010;128'150
2015-20-08 22:00:00;128'150;128'280;128'110;128'250
2015-23-08 22:00:00;128'270;129'285;128'235;129'040
2015-24-08 22:00:00;129'005;129'040;128'005;128'190
2015-25-08 22:00:00;128'180;128'260;127'250;127'275
2015-26-08 22:00:00;127'290;128'055;127'180;127'265
2015-27-08 22:00:00;127'270;128'110;127'215;127'270
2015-30-08 22:00:00;126'240;127'190;126'240;126'290
2015-31-08 22:00:00;126'305;127'160;126'285;127'140
2015-01-09 22:00:00;127'140;127'175;127'025;127'060
2015-02-09 22:00:00;127'055;127'175;127'050;127'140
2015-03-09 22:00:00;127'140;128'040;127'120;127'235
2015-06-09 22:00:00;127'240;127'245;127'130;127'185
2015-07-09 22:00:00;127'180;127'240;127'075;127'105
2015-08-09 22:00:00;127'110;127'155;126'255;127'080
2015-09-09 22:00:00;127'090;127'155;127'000;127'035
2015-10-09 22:00:00;127'035;127'190;127'015;127'140
2015-13-09 22:00:00;127'145;127'220;127'110;127'170
2015-14-09 22:00:00;127'175;127'225;126'185;126'200
2015-15-09 22:00:00;126'225;126'280;126'165;126'180
2015-16-09 22:00:00;126'185;127'170;126'170;127'155
2015-17-09 22:00:00;127'145;128'005;127'140;127'295
2015-20-09 22:00:00;127'290;127'290;127'105;127'125
2015-21-09 22:00:00;127'130;128'060;127'125;128'020
2015-22-09 22:00:00;128'015;128'110;127'250;127'285
2015-23-09 22:00:00;127'290;128'150;127'260;128'025
2015-24-09 22:00:00;127'280;127'315;127'140;127'280
2015-27-09 22:00:00;127'315;128'145;127'265;128'140
2015-28-09 22:00:00;128'130;128'285;128'085;128'250
2015-29-09 22:00:00;128'250;128'295;128'110;128'285
2015-30-09 22:00:00;128'280;129'010;128'185;128'250
2015-01-10 22:00:00;128'255;130'005;128'190;129'085
2015-04-10 22:00:00;129'095;129'150;128'250;128'265
2015-05-10 22:00:00;128'265;129'030;128'220;129'020
2015-06-10 22:00:00;129'020;129'040;128'195;128'245
2015-07-10 22:00:00;128'230;129'020;128'115;128'160
2015-08-10 22:00:00;128'165;128'230;128'055;128'175
2015-11-10 22:00:00;128'180;128'260;128'140;128'250
2015-12-10 22:00:00;128'250;128'315;128'200;128'295
2015-13-10 22:00:00;128'300;129'200;128'290;129'195
2015-14-10 22:00:00;129'190;129'200;129'025;129'045
2015-15-10 22:00:00;129'040;129'095;128'300;128'305
2015-18-10 22:00:00;128'305;129'040;128'230;129'000
2015-19-10 22:00:00;128'315;129'020;128'155;128'180
2015-20-10 22:00:00;128'180;129'000;128'170;128'295
2015-21-10 22:00:00;128'295;129'030;128'215;128'280
2015-22-10 22:00:00;128'285;128'295;128'090;128'120
2015-25-10 22:00:00;128'130;128'215;128'105;128'190
2015-26-10 22:00:00;128'195;129'025;128'180;128'270
2015-27-10 22:00:00;128'275;128'290;128'035;128'035
2015-28-10 22:00:00;128'045;128'085;127'175;127'185
2015-29-10 22:00:00;127'200;127'265;127'145;127'230
2015-01-11 23:00:00;127'245;127'265;127'110;127'150
2015-02-11 23:00:00;127'160;127'165;127'015;127'050
2015-03-11 23:00:00;127'050;127'090;126'255;126'305
2015-04-11 23:00:00;126'305;127'020;126'215;126'305
2015-05-11 23:00:00;126'300;127'000;125'280;126'030
2015-08-11 23:00:00;126'040;126'045;125'225;125'315
2015-09-11 23:00:00;125'315;126'115;125'305;126'030
2015-10-11 23:00:00;126'040;126'075;126'010;126'040
2015-11-11 23:00:00;126'040;126'120;126'005;126'075
2015-12-11 23:00:00;126'075;126'210;126'045;126'210
2015-15-11 23:00:00;126'300;126'300;126'200;126'215
2015-16-11 23:00:00;126'210;126'270;126'100;126'225
2015-17-11 23:00:00;126'220;126'250;126'135;126'190
2015-18-11 23:00:00;126'195;126'285;126'175;126'245
2015-19-11 23:00:00;126'235;126'305;126'205;126'215
2015-22-11 23:00:00;126'205;126'285;126'120;126'280
2015-23-11 23:00:00;126'275;127'060;126'245;126'300
2015-24-11 23:00:00;126'295;127'025;126'260;126'300
2015-25-11 23:00:00;126'295;127'050;126'295;127'035
2015-26-11 23:00:00;126'165;126'200;126'135;126'160
2015-29-11 23:00:00;126'160;126'185;126'085;126'165
2015-30-11 23:00:00;126'160;127'025;126'075;127'020
2015-01-12 23:00:00;127'005;127'005;126'160;126'225
2015-02-12 23:00:00;126'215;126'230;125'110;125'205
2015-03-12 23:00:00;125'215;126'020;125'090;125'305
2015-06-12 23:00:00;125'280;126'155;125'250;126'100
2015-07-12 23:00:00;126'100;126'195;126'060;126'145
2015-08-12 23:00:00;126'140;126'245;126'035;126'180
2015-09-12 23:00:00;126'175;126'225;126'095;126'105
2015-10-12 23:00:00;126'100;127'100;126'090;127'085
2015-13-12 23:00:00;127'045;127'060;126'120;126'135
2015-14-12 23:00:00;126'140;126'190;125'290;126'030
2015-15-12 23:00:00;126'035;126'055;125'125;125'215
2015-16-12 23:00:00;125'220;126'090;125'210;126'080
2015-17-12 23:00:00;126'085;126'210;126'060;126'145
2015-20-12 23:00:00;126'135;126'240;126'085;126'180
2015-21-12 23:00:00;126'165;126'210;126'050;126'060
2015-22-12 23:00:00;126'075;126'075;125'285;126'015
2015-23-12 23:00:00;126'015;126'060;125'305;126'055
2015-27-12 23:00:00;126'030;126'130;126'005;126'080
2015-28-12 23:00:00;126'080;126'105;125'175;125'205
2015-29-12 23:00:00;125'220;125'255;125'140;125'220
2015-30-12 23:00:00;125'225;125'315;125'200;125'290
2016-03-01 23:00:00;125'280;126'180;125'245;126'055
2016-04-01 23:00:00;126'050;126'140;126'005;126'100
2016-05-01 23:00:00;126'100;126'295;126'075;126'280
2016-06-01 23:00:00;126'270;127'100;126'215;127'055
2016-07-01 23:00:00;127'045;127'180;126'185;127'160
2016-10-01 23:00:00;127'170;127'230;127'020;127'060
2016-11-01 23:00:00;127'065;128'000;126'315;127'245
2016-12-01 23:00:00;127'235;128'085;127'135;127'270
2016-13-01 23:00:00;127'270;128'070;127'200;127'290
2016-14-01 23:00:00;127'285;128'290;127'260;128'145
2016-17-01 23:00:00;128'160;128'190;128'075;128'150
2016-18-01 23:00:00;128'145;128'170;128'005;128'080
2016-19-01 23:00:00;128'085;129'080;128'080;128'275
2016-20-01 23:00:00;128'275;129'055;128'160;128'180
2016-21-01 23:00:00;128'180;128'235;128'025;128'100
2016-24-01 23:00:00;128'100;128'225;128'070;128'220
2016-25-01 23:00:00;128'220;129'025;128'160;128'250
2016-26-01 23:00:00;128'250;128'300;128'100;128'275
2016-27-01 23:00:00;128'280;129'030;128'170;129'015
2016-28-01 23:00:00;129'020;129'220;128'310;129'200
2016-31-01 23:00:00;129'190;129'255;129'050;129'095
2016-01-02 23:00:00;129'090;130'070;129'085;130'070
2016-02-02 23:00:00;130'060;130'240;129'260;130'000
2016-03-02 23:00:00;130'000;130'145;129'270;130'140
2016-04-02 23:00:00;130'140;130'220;129'295;130'140
2016-07-02 23:00:00;130'110;131'100;130'055;131'055
2016-08-02 23:00:00;131'060;131'240;131'005;131'090
2016-09-02 23:00:00;131'090;131'245;130'290;131'240
2016-10-02 23:00:00;131'240;133'015;131'215;131'275
2016-11-02 23:00:00;131'270;132'000;130'305;131'015
2016-14-02 23:00:00;130'315;131'050;130'240;130'275
2016-15-02 23:00:00;130'260;131'050;130'200;130'290
2016-16-02 23:00:00;130'305;131'065;130'060;130'135
2016-17-02 23:00:00;130'140;131'035;130'100;131'020
2016-18-02 23:00:00;131'030;131'090;130'205;130'295
2016-21-02 23:00:00;130'275;130'300;130'180;130'275
2016-22-02 23:00:00;130'275;131'055;130'115;131'040
2016-23-02 23:00:00;131'040;131'255;130'285;130'300
2016-24-02 23:00:00;130'300;131'190;130'270;131'075
2016-25-02 23:00:00;131'080;131'085;130'185;130'240
2016-28-02 23:00:00;130'125;130'195;130'085;130'170
2016-29-02 23:00:00;130'175;130'270;129'180;129'185
2016-01-03 23:00:00;129'195;129'250;129'060;129'120
2016-02-03 23:00:00;129'130;129'205;129'065;129'135
2016-03-03 23:00:00;129'135;129'210;128'295;129'050
2016-06-03 23:00:00;129'060;129'075;128'265;128'300
2016-07-03 23:00:00;128'305;129'225;128'290;129'175
2016-08-03 23:00:00;129'165;129'185;129'000;129'055
2016-09-03 23:00:00;129'060;129'125;128'155;128'185
2016-10-03 23:00:00;128'200;128'240;128'065;128'085
2016-13-03 22:00:00;128'110;128'195;128'075;128'130
2016-14-03 22:00:00;128'135;128'260;128'095;128'110
2016-15-03 22:00:00;128'105;129'025;128'015;129'020
2016-16-03 22:00:00;129'010;129'170;129'000;129'040
2016-17-03 22:00:00;129'035;129'150;129'030;129'125
2016-20-03 22:00:00;129'125;129'150;129'000;129'005
2016-21-03 22:00:00;129'005;129'120;128'225;128'235
2016-22-03 22:00:00;128'235;129'115;128'205;129'095
2016-23-03 22:00:00;129'085;129'150;128'310;129'060
2016-27-03 22:00:00;129'050;129'150;128'310;129'090
2016-28-03 22:00:00;129'090;130'030;129'065;130'015
2016-29-03 22:00:00;130'010;130'035;129'225;130'015
2016-30-03 22:00:00;130'015;130'170;129'305;130'160
2016-31-03 22:00:00;130'155;130'160;130'020;130'150
2016-03-04 22:00:00;130'150;130'205;130'100;130'190
2016-04-04 22:00:00;130'190;130'310;130'180;130'280
2016-05-04 22:00:00;130'275;130'290;130'165;130'220
2016-06-04 22:00:00;130'215;131'095;130'185;131'075
2016-07-04 22:00:00;131'075;131'085;130'270;131'025
2016-10-04 22:00:00;131'025;131'070;130'245;131'010
2016-11-04 22:00:00;130'315;131'010;130'160;130'175
2016-12-04 22:00:00;130'170;130'230;130'115;130'195
2016-13-04 22:00:00;130'195;130'225;130'065;130'090
2016-14-04 22:00:00;130'095;130'235;130'065;130'195
2016-17-04 22:00:00;130'275;130'285;130'120;130'160
2016-18-04 22:00:00;130'160;130'160;130'065;130'100
2016-19-04 22:00:00;130'105;130'190;129'225;129'260
2016-20-04 22:00:00;129'260;129'290;129'145;129'210
2016-21-04 22:00:00;129'220;129'250;129'115;129'155
2016-24-04 22:00:00;129'165;129'225;129'090;129'095
2016-25-04 22:00:00;129'095;129'155;129'020;129'055
2016-26-04 22:00:00;129'055;129'280;129'050;129'280
2016-27-04 22:00:00;129'275;130'055;129'210;130'015
2016-28-04 22:00:00;130'015;130'060;129'210;129'295
2016-01-05 22:00:00;129'295;130'050;129'200;129'200
2016-02-05 22:00:00;129'205;130'150;129'205;130'100
2016-03-05 22:00:00;130'100;130'175;130'050;130'160
2016-04-05 22:00:00;130'160;130'175;130'080;130'155
2016-05-05 22:00:00;130'225;131'065;130'145;130'175
2016-08-05 22:00:00;130'170;130'285;130'140;130'265
2016-09-05 22:00:00;130'280;130'290;130'200;130'230
2016-10-05 22:00:00;130'240;131'030;130'210;130'280
2016-11-05 22:00:00;130'280;130'305;130'165;130'190
2016-12-05 22:00:00;130'190;130'315;130'175;130'315
2016-15-05 22:00:00;131'010;131'035;130'155;130'160
2016-16-05 22:00:00;130'165;130'200;130'090;130'095
2016-17-05 22:00:00;130'095;130'120;129'105;129'185
2016-18-05 22:00:00;129'175;129'250;129'100;129'195
2016-19-05 22:00:00;129'205;129'255;129'160;129'245
2016-22-05 22:00:00;129'230;129'300;129'195;129'245
2016-23-05 22:00:00;129'250;129'285;129'125;129'155
2016-24-05 22:00:00;129'170;129'195;129'105;129'150
2016-25-05 22:00:00;129'150;129'290;129'140;129'275
2016-26-05 22:00:00;129'265;129'290;129'150;129'165
2016-29-05 22:00:00;129'125;129'130;129'075;129'100
2016-30-05 22:00:00;129'100;129'225;129'055;129'175
2016-31-05 22:00:00;129'175;129'300;129'155;129'190
2016-01-06 22:00:00;129'190;129'315;129'180;129'295
2016-02-06 22:00:00;129'295;131'020;129'270;130'315
2016-05-06 22:00:00;130'310;131'020;130'200;130'235
2016-06-06 22:00:00;130'235;131'015;130'220;130'290
2016-07-06 22:00:00;130'290;131'025;130'270;130'305
2016-08-06 22:00:00;130'305;131'090;130'285;131'005
2016-09-06 22:00:00;131'010;131'200;131'005;131'160
2016-12-06 22:00:00;131'200;131'280;131'180;131'260
2016-13-06 22:00:00;131'255;132'075;131'215;131'245
2016-14-06 22:00:00;131'245;132'090;131'180;132'085
2016-15-06 22:00:00;132'070;132'225;132'035;132'045
2016-16-06 22:00:00;132'055;132'065;131'260;131'290
2016-19-06 22:00:00;131'150;131'200;131'085;131'085
2016-20-06 22:00:00;131'100;131'180;131'040;131'055
2016-21-06 22:00:00;131'065;131'135;131'050;131'110
2016-22-06 22:00:00;131'090;131'090;130'235;130'240
2016-23-06 22:00:00;130'225;134'070;130'215;132'190
2016-26-06 22:00:00;132'240;133'150;132'225;133'145
2016-27-06 22:00:00;133'140;133'180;133'010;133'055
2016-28-06 22:00:00;133'060;133'100;132'220;132'225
2016-29-06 22:00:00;132'225;133'075;132'140;133'020
2016-30-06 22:00:00;133'010;133'295;132'315;133'080
2016-03-07 22:00:00;133'095;133'110;133'000;133'100
2016-04-07 22:00:00;133'105;133'315;133'070;133'265
2016-05-07 22:00:00;133'270;134'075;133'185;133'270
2016-06-07 22:00:00;133'270;133'300;133'110;133'215
2016-07-07 22:00:00;133'220;134'005;133'015;133'270
2016-10-07 22:00:00;133'275;133'285;133'045;133'060
2016-11-07 22:00:00;133'050;133'080;132'115;132'160
2016-12-07 22:00:00;132'155;132'300;132'150;132'235
2016-13-07 22:00:00;132'235;132'290;132'060;132'100
2016-14-07 22:00:00;132'110;132'165;131'250;132'080
2016-17-07 22:00:00;131'300;132'080;131'235;132'000
2016-18-07 22:00:00;132'015;132'130;132'000;132'085
2016-19-07 22:00:00;132'095;132'105;131'275;131'310
2016-20-07 22:00:00;131'310;132'110;131'195;132'100
2016-21-07 22:00:00;132'095;132'165;131'290;132'040
2016-24-07 22:00:00;132'040;132'085;131'285;132'010
2016-25-07 22:00:00;132'010;132'110;131'275;132'035
2016-26-07 22:00:00;132'045;132'215;131'265;132'210
2016-27-07 22:00:00;132'205;132'240;132'110;132'200
2016-28-07 22:00:00;132'210;133'045;132'035;133'030
2016-31-07 22:00:00;133'040;133'040;132'180;132'185
2016-01-08 22:00:00;132'190;132'230;132'065;132'120
2016-02-08 22:00:00;132'130;132'205;132'085;132'180
2016-03-08 22:00:00;132'185;133'030;132'145;132'305
2016-04-08 22:00:00;133'005;133'020;132'015;132'020
2016-07-08 22:00:00;132'015;132'065;131'255;131'310
2016-08-08 22:00:00;131'315;132'135;131'295;132'100
2016-09-08 22:00:00;132'100;132'250;132'100;132'230
2016-10-08 22:00:00;132'225;132'250;132'000;132'035
2016-11-08 22:00:00;132'030;132'290;132'010;132'175
2016-14-08 22:00:00;132'175;132'225;132'055;132'060
2016-15-08 22:00:00;132'070;132'205;131'280;131'310
2016-16-08 22:00:00;132'000;132'125;131'265;132'065
2016-17-08 22:00:00;132'070;132'155;132'025;132'125
2016-18-08 22:00:00;132'135;132'140;131'265;131'305
2016-21-08 22:00:00;131'285;132'100;131'220;132'075
2016-22-08 22:00:00;132'085;132'135;132'015;132'085
2016-23-08 22:00:00;132'090;132'115;132'035;132'060
2016-24-08 22:00:00;132'060;132'095;132'000;132'010
2016-25-08 22:00:00;132'015;132'140;131'115;131'120
2016-28-08 22:00:00;131'120;132'000;131'095;131'315
2016-29-08 22:00:00;131'310;132'010;131'220;131'290
2016-30-08 22:00:00;130'310;131'040;130'245;130'250
2016-31-08 22:00:00;130'255;131'020;130'140;130'300
2016-01-09 22:00:00;130'305;131'120;130'160;130'235
2016-04-09 22:00:00;130'225;130'250;130'195;130'210
2016-05-09 22:00:00;130'225;131'140;130'205;131'125
2016-06-09 22:00:00;131'135;131'180;131'085;131'105
2016-07-09 22:00:00;131'110;131'140;130'215;130'270
2016-08-09 22:00:00;130'265;130'290;130'095;130'105
2016-11-09 22:00:00;130'095;130'195;130'055;130'165
2016-12-09 22:00:00;130'175;130'255;129'260;130'010
2016-13-09 22:00:00;130'010;130'155;129'300;130'115
2016-14-09 22:00:00;130'110;130'270;130'035;130'175
2016-15-09 22:00:00;130'175;130'265;130'120;130'155
2016-18-09 22:00:00;130'170;130'195;130'080;130'085
2016-19-09 22:00:00;130'095;130'220;130'085;130'155
2016-20-09 22:00:00;130'155;130'235;130'020;130'225
2016-21-09 22:00:00;130'225;131'030;130'210;130'300
2016-22-09 22:00:00;130'295;131'025;130'275;131'000
2016-25-09 22:00:00;131'020;131'145;131'000;131'110
2016-26-09 22:00:00;131'115;131'215;131'045;131'155
2016-27-09 22:00:00;131'165;131'200;131'105;131'115
2016-28-09 22:00:00;131'120;131'215;131'055;131'155
2016-29-09 22:00:00;131'160;131'235;131'020;131'070
2016-02-10 22:00:00;131'070;131'075;130'290;130'305
2016-03-10 22:00:00;130'295;131'010;130'140;130'150
2016-04-10 22:00:00;130'150;130'195;130'030;130'095
2016-05-10 22:00:00;130'075;130'125;129'300;129'310
2016-06-10 22:00:00;130'000;130'070;129'230;130'060
2016-09-10 22:00:00;130'035;130'055;129'210;129'260
2016-10-10 22:00:00;129'260;130'010;129'220;129'270
2016-11-10 22:00:00;129'270;129'290;129'170;129'285
2016-12-10 22:00:00;129'285;130'085;129'280;130'045
2016-13-10 22:00:00;130'045;130'070;129'245;129'265
2016-16-10 22:00:00;129'255;130'065;129'225;130'040
2016-17-10 22:00:00;130'045;130'115;129'315;130'115
2016-18-10 22:00:00;130'115;130'145;130'040;130'110
2016-19-10 22:00:00;130'100;130'155;130'040;130'055
2016-20-10 22:00:00;130'060;130'130;130'045;130'115
2016-23-10 22:00:00;130'115;130'155;130'025;130'045
2016-24-10 22:00:00;130'045;130'100;129'300;130'060
2016-25-10 22:00:00;130'060;130'095;129'275;129'290
2016-26-10 22:00:00;129'285;129'290;129'095;129'135
2016-27-10 22:00:00;129'135;129'215;129'065;129'175
2016-30-10 22:00:00;129'190;129'230;129'155;129'220
2016-31-10 22:00:00;129'215;129'290;129'085;129'235
2016-01-11 22:00:00;129'235;130'085;129'230;130'005
2016-02-11 22:00:00;130'000;130'100;129'255;130'005
2016-03-11 22:00:00;130'005;130'120;129'300;130'105
2016-06-11 23:00:00;129'275;130'000;129'245;129'270
2016-07-11 23:00:00;129'270;130'000;129'110;129'165
2016-08-11 23:00:00;129'165;131'000;127'265;128'020
2016-09-11 23:00:00;128'030;128'160;127'095;127'105
2016-10-11 23:00:00;127'115;127'220;127'025;127'075
2016-13-11 23:00:00;127'070;127'070;125'305;126'115
2016-14-11 23:00:00;126'130;126'315;126'105;126'190
2016-15-11 23:00:00;126'185;126'220;125'285;126'145
2016-16-11 23:00:00;126'160;126'245;125'265;125'270
2016-17-11 23:00:00;125'270;126'050;125'100;125'125
2016-20-11 23:00:00;125'120;125'280;125'100;125'240
